model,balloon_id,threshold_pumps,pumps_attempted,burst,earnings,choices,full_responses
anthropic/claude-3.7-sonnet,50,7,7,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump
google/gemini-2.5-pro-preview-03-25,1,11,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
google/gemini-2.5-pro-preview-03-25,2,2,2,True,0.0,"PUMP, PUMP",Pump | Pump
google/gemini-2.5-pro-preview-03-25,3,14,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
google/gemini-2.5-pro-preview-03-25,4,7,7,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump
google/gemini-2.5-pro-preview-03-25,5,11,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
google/gemini-2.5-pro-preview-03-25,6,8,8,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
google/gemini-2.5-pro-preview-03-25,7,2,2,True,0.0,"PUMP, PUMP",Pump | Pump
google/gemini-2.5-pro-preview-03-25,8,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
google/gemini-2.5-pro-preview-03-25,9,17,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,10,1,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,11,9,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,12,17,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,13,18,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,14,6,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,15,13,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,16,9,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,17,10,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,18,4,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,19,13,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,20,5,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,21,13,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,22,14,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,23,11,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,24,19,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,25,3,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,26,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,27,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,28,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,29,10,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,30,18,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,31,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,32,4,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,33,20,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,34,15,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,35,1,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,36,9,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,37,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,38,15,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,39,10,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,40,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,41,19,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,42,3,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,43,12,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,44,3,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,45,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,46,6,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,47,2,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,48,9,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,49,17,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
google/gemini-2.5-pro-preview-03-25,50,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,1,11,11,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
anthropic/claude-3.7-sonnet:thinking,2,2,2,True,0.0,"PUMP, PUMP",Pump | Pump
anthropic/claude-3.7-sonnet:thinking,3,14,11,False,1.1,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
anthropic/claude-3.7-sonnet:thinking,4,7,7,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump
anthropic/claude-3.7-sonnet:thinking,5,11,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
anthropic/claude-3.7-sonnet:thinking,6,8,8,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
anthropic/claude-3.7-sonnet:thinking,7,2,2,True,0.0,"PUMP, PUMP",Pump | Pump
anthropic/claude-3.7-sonnet:thinking,8,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
anthropic/claude-3.7-sonnet:thinking,9,17,11,False,1.1,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
anthropic/claude-3.7-sonnet:thinking,10,1,1,True,0.0,PUMP,Pump
anthropic/claude-3.7-sonnet:thinking,11,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
anthropic/claude-3.7-sonnet:thinking,12,17,11,False,1.1,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
anthropic/claude-3.7-sonnet:thinking,13,18,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
anthropic/claude-3.7-sonnet:thinking,14,6,6,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump
anthropic/claude-3.7-sonnet:thinking,15,13,13,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
anthropic/claude-3.7-sonnet:thinking,16,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
anthropic/claude-3.7-sonnet:thinking,17,10,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,18,4,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,19,13,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,20,5,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,21,13,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,22,14,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,23,11,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,24,19,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,25,3,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,26,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,27,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,28,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,29,10,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,30,18,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,31,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,32,4,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,33,20,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,34,15,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,35,1,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,36,9,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,37,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,38,15,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,39,10,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,40,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,41,19,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,42,3,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,43,12,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,44,3,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,45,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,46,6,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,47,2,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,48,9,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,49,17,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
anthropic/claude-3.7-sonnet:thinking,50,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini,1,11,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,2,2,2,True,0.0,"PUMP, PUMP",Pump | Pump
openai/o3-mini,3,14,14,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,4,7,7,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,5,11,11,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,6,8,8,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,7,2,2,True,0.0,"PUMP, PUMP",Pump | Pump
openai/o3-mini,8,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,9,17,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,10,1,1,True,0.0,PUMP,Pump
openai/o3-mini,11,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,12,17,14,False,1.4,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,13,18,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,14,6,6,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,15,13,13,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,16,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,17,10,10,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,18,4,4,True,0.0,"PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump
openai/o3-mini,19,13,13,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,20,5,5,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump
openai/o3-mini,21,13,11,False,1.1,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,22,14,13,False,1.3,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,23,11,11,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,24,19,12,False,1.2,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,25,3,3,True,0.0,"PUMP, PUMP, PUMP",Pump | Pump | Pump
openai/o3-mini,26,7,7,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,27,7,7,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,28,7,7,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,29,10,10,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,30,18,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,31,16,15,False,1.5,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,32,4,4,True,0.0,"PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump
openai/o3-mini,33,20,13,False,1.3,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,34,15,12,False,1.2,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,35,1,1,True,0.0,PUMP,Pump
openai/o3-mini,36,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,37,16,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,38,15,14,False,1.4,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,39,10,10,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini,40,16,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,41,19,12,False,1.2,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,42,3,3,True,0.0,"PUMP, PUMP, PUMP",Pump | Pump | Pump
openai/o3-mini,43,12,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini,44,3,3,True,0.0,"PUMP, PUMP, PUMP",Pump | Pump | Pump
openai/o3-mini,45,16,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini,46,6,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini,47,2,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini,48,9,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini,49,17,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini,50,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini-high,1,11,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini-high,2,2,2,True,0.0,"PUMP, PUMP",Pump | Pump
openai/o3-mini-high,3,14,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini-high,4,7,7,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini-high,5,11,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini-high,6,8,8,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini-high,7,2,2,True,0.0,"PUMP, PUMP",Pump | Pump
openai/o3-mini-high,8,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini-high,9,17,12,False,1.2,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini-high,10,1,1,True,0.0,PUMP,Pump
openai/o3-mini-high,11,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini-high,12,17,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini-high,13,18,13,False,1.3,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini-high,14,6,6,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini-high,15,13,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini-high,16,9,9,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini-high,17,10,10,True,0.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump
openai/o3-mini-high,18,4,4,True,0.0,"PUMP, PUMP, PUMP, PUMP",Pump | Pump | Pump | Pump
openai/o3-mini-high,19,13,10,False,1.0,"PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, PUMP, CASH OUT",Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Pump | Cash Out
openai/o3-mini-high,20,5,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini-high,21,13,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini-high,22,14,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini-high,23,11,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini-high,24,19,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini-high,25,3,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini-high,26,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
openai/o3-mini-high,27,7,0,False,0.0,,ERROR: No valid LLM response after 3 attempts
